filename,center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad
069_HC.png,34.094452057124066,34.36613331833163,21.466375406488265,25.146674797781905,0.01790567620417449
070_HC.png,34.87915102524575,36.66618409406942,21.56433041674897,24.308615539220348,2.875666697681566
071_HC.png,23.88891887277662,25.003745786609958,14.3426282793834,16.757197068123627,3.082199101274955
072_HC.png,35.332997613210644,35.491231409542394,20.4233950420552,24.286947464331195,0.08814534737133466
073_HC.png,31.04338472380635,30.272149998447397,17.085055796363502,21.634700727218778,2.8198550970328844
074_HC.png,37.44361628291869,35.340445177572164,22.842266204067265,26.677719799410237,3.016737270100262
075_HC.png,39.36253481823277,40.327838969024285,24.701440355100658,27.928396261301387,0.07395423577203508
076_HC.png,42.537143872800634,38.85867306256237,24.68924398527184,29.973382920893446,2.975023112681915
077_HC.png,32.170535771598004,31.739140822951125,17.61959844112275,20.92831449424425,0.11224706342747105
078_HC.png,18.200265396655123,19.10186638063042,10.725939228866453,12.618240488713752,0.02305942346510123
079_HC.png,61.10269912033954,62.44063943058571,36.173039726430744,45.01220626729426,0.04143415931923893
080_HC.png,34.9110785003168,34.00903110457843,20.958175179658195,24.629638417707508,3.11822021923104
081_HC.png,45.76424421948749,48.46841729650954,27.336288894572178,32.349142450756965,2.9684147447529927
082_HC.png,31.023662334730457,31.518706690664406,18.66320811941368,21.26700876370441,3.0273366512387776
083_HC.png,31.423465952798136,33.35956101869162,18.765341795182543,22.845503245302705,3.069899025464315
084_HC.png,30.955976490601852,32.764986033171475,19.842067398993184,22.077493690503072,3.1368247962902243
085_HC.png,41.61882689598417,40.350202661737995,26.728170725351454,31.571297930839478,3.047315419420443
086_HC.png,37.2890468684106,37.21325502774545,21.64302896997945,27.396811336741195,3.0842137826396
087_HC.png,54.23372379094388,51.57185707673903,32.33431627276301,40.1882065284804,0.07939529858328394
088_HC.png,92.77635114675103,94.21080258862618,52.596185085953394,57.20011319046116,3.0378167227604576
089_HC.png,38.92955668756524,36.69453739322837,21.145654029245524,26.10896698680883,3.04362241393683
090_HC.png,30.399879251949024,30.341485501249522,18.61093326844878,21.997444979557564,0.11451653440703091
091_HC.png,29.073985529154925,29.890108650994428,18.31131476727442,20.944205796845644,2.8844950766951785
092_HC.png,78.39172759452121,79.63609367726103,47.9910247006454,58.103359288792355,3.0788903899366407
093_HC.png,31.035035806286206,31.229869310560858,18.79701312918087,21.86245944058965,0.004444962021113013
094_HC.png,34.18481735171808,33.20397009699971,19.27897254338603,24.7509893136499,0.15477281918801983
095_HC.png,35.40305442433848,36.12819385740372,22.717627630327364,25.164179143204073,2.682773939927127
096_HC.png,46.109395988876585,45.66878303277222,29.284454978726757,34.40500862812703,3.1182210181793666
097_HC.png,34.73561536511496,35.35178618629011,21.25101075068983,24.42022475762572,0.07455777465407429
098_HC.png,40.124232231015476,38.39599608356573,25.223237105423948,30.325086675583748,3.1217638213774994
099_HC.png,72.94600807703942,73.61124949632706,42.78689034423633,49.32512712538656,2.9825031332356207
100_HC.png,31.01293292471807,29.99710966156732,17.77795150353242,20.754232752201787,3.091814977022904
101_HC.png,39.506504388707754,38.14322141746529,23.380793805359176,28.007935627486727,3.051922421790171
102_HC.png,36.19230715477881,35.77238533217858,21.650805999271867,25.59917411019,0.04595252835893781
103_HC.png,29.730865431278673,29.591151736186458,17.453858419343874,20.590607120330066,0.005050808802714072
104_HC.png,36.06942027571777,37.44989761845097,23.630305405079365,25.62962128631297,0.00044420197352534093
105_HC.png,79.27331835924848,83.05587060148882,43.969473127520956,57.95152111948426,3.0431350554573458
106_HC.png,45.98924036098175,47.43168067249541,30.48233559894275,36.36646642563644,3.025135282281718
107_HC.png,31.154672876557697,31.662063542864523,19.217913364286115,22.87556936134948,3.1012143377742296
108_HC.png,30.542755173454626,30.224594297009677,18.871475333070705,21.978319884017335,2.927885694019731
109_HC.png,33.33639487360471,33.796285681697725,21.903503187159995,24.895649644022374,3.0495940200491147
110_HC.png,62.15169969478964,64.84137132783577,38.39194035629272,43.656725838137525,3.1047408956897127
111_HC.png,24.45380839058363,25.117666658981534,13.407317129128584,14.726472409083431,0.18963071831422842
112_HC.png,36.38650887551783,35.16256083869568,23.167195064925803,25.496008458549195,0.1621313163722337
113_HC.png,30.0549006627927,31.624377228380258,19.00794556473871,22.15527395126357,2.970581492615881
114_HC.png,37.5274901035347,37.29980017422891,21.880262814697605,26.154268273213155,0.1656520486228321
115_HC.png,46.513164019812386,47.90210627286686,27.04914578504248,34.49385873199881,3.0534848984017207
116_HC.png,46.76757482426572,44.860722638695584,29.447658892893834,35.29680346065158,3.1059819287576897
117_HC.png,18.833607527240847,18.338778180118464,9.736286567550787,12.68243312006832,3.05783384046182
118_HC.png,20.460114679704976,22.122996723379615,11.160741476556275,14.741675109031258,3.10324100336378
119_HC.png,20.37170497772525,20.90213682251434,12.361920598318111,15.139532520699628,2.921771608789127
120_HC.png,25.82560525679728,25.977191629585793,13.637099442308584,17.1758074545381,0.184923880693136
121_HC.png,46.741662965614466,46.74807259794998,30.85252068230551,36.43010835224579,0.08871631246429083
122_HC.png,42.106654229320846,41.63409171351054,27.026408662010475,31.421228016282335,3.0911284140938817
123_HC.png,16.10338178924996,16.85209300954697,10.230680708348965,11.54599935590594,3.01580649529928
124_HC.png,34.950211911265214,34.002030872245186,21.244912976778476,25.657123061943725,0.000814087448549585
125_HC.png,28.173156841812354,26.86033001198822,17.469740343842172,19.053014905066092,0.24038525901371535
126_HC.png,27.044145428059945,28.253500064766833,17.062721317748654,19.248607540580434,3.034237434255391
127_HC.png,21.118193226150563,21.0230230685396,12.716301840155483,14.89302355920915,0.11882019440622056
128_HC.png,34.76728394652604,35.61412027415918,20.857302242808966,25.184286215902063,0.07709721526676253
129_HC.png,35.551869486719696,34.485596288547455,20.07146131589276,24.02401065542559,0.18420998707342662
130_HC.png,31.923347928077998,33.61577642151446,19.769348136390516,23.587756032769864,3.0665935099193087
131_HC.png,32.34857756048077,32.92896324593237,20.12179233250187,21.886926716531725,2.927836958171782
132_HC.png,27.019018865818673,27.589731791443178,17.17968044547588,19.372608752770955,3.0191013581999258
133_HC.png,42.61888189580171,42.03618659078491,27.453273278394523,30.571747648964582,0.15114873964236958
134_HC.png,52.15726795251997,57.87951417092737,25.92882361226006,34.7663219978956,3.1318321681946526
135_HC.png,42.40061890528559,44.467221403451184,23.559148168482043,27.370436671978204,0.4097119539533956
136_HC.png,32.71055425324925,32.136717736412116,19.250264779158517,24.07305228622479,0.0038139996018527697
137_HC.png,34.084846530775955,33.493214004809,19.988124387949636,22.730145875302288,2.8113582815749867
138_HC.png,42.064196623490076,41.80079204765645,27.634567768884846,30.03710347444557,0.02101447985197566
139_HC.png,32.772569585691706,32.765606165095825,21.5477000753766,24.819014549503393,0.17450189937273353
140_HC.png,35.09337241153917,36.13361906672588,19.831640469125894,25.724200665985943,0.14902312097356601
141_HC.png,33.32506944687326,32.249179340037216,20.321446811261442,24.944604142569972,3.024155771632787
142_HC.png,37.58096858298465,38.48223153064519,20.313711352616973,26.695833798276908,3.0482254215649234
143_HC.png,39.191523557405915,40.85762422022121,21.39002662120712,27.522183204562754,0.1189242574258154
144_HC.png,18.268993087218277,18.190191476376583,11.550569028109424,13.707035996371564,3.054133910759373
145_HC.png,29.274675937277816,30.600793246060462,18.546829035887452,21.657086949625516,3.0518662290911704
146_HC.png,36.64650325878568,35.01092281985086,21.670302897690753,26.94292297183882,3.1414994429516403
147_HC.png,25.14763825677273,25.468505930299834,16.65093651164791,18.592109869131498,0.005431743307879533
148_HC.png,29.264568466900286,28.946708117502524,18.042204634007824,21.047293103410038,0.044665693081400726
149_HC.png,36.62490982995378,37.649963764351085,21.69876521456281,26.126122392842465,3.107426427332949
150_HC.png,40.46341461272818,39.94214464771736,24.809148107710918,30.266783312464337,3.018240358219503
151_HC.png,72.63794800485427,66.8359624129032,43.98589573025015,48.55839390649859,0.3030051810549141
152_HC.png,70.84956325571508,74.47151144500002,41.94260114114877,50.178943299387704,2.896072370585971
153_HC.png,16.550003343906617,17.854952882062914,10.551255973562233,12.4806493840393,0.06315036547369365
154_HC.png,37.856180925612406,35.90369831168696,23.257865950824815,28.282858605721668,3.019785790600076
155_HC.png,34.17820257857515,36.16559607427927,19.84009134713478,23.877402203419766,3.126188929844775
156_HC.png,70.7465364037629,77.06175325393959,39.74226422307578,46.92413860775279,3.1104770783616345
157_HC.png,28.20190337521987,27.529889908316495,16.58765733094744,20.668652082482584,0.2059426132804774
158_HC.png,33.310462482252085,32.20182983145895,19.888413980145064,24.129261351874522,0.06496960826502962
159_HC.png,34.67165370643737,36.34814776871672,20.92198769466469,24.088567676677542,0.026375701925981782
160_HC.png,32.43196826534191,31.751748777004714,19.9522278829235,23.434517978623994,0.03078355186103697
161_HC.png,37.63644553807955,37.336079597443515,23.809199824041947,27.58635835819507,0.0915286022530361
162_HC.png,70.95722697723318,67.11576101514756,41.21153899446075,49.9678101587398,0.12184912402726537
163_HC.png,20.503558728936735,19.576833636020393,12.27103491142659,13.12565358541239,0.21124158812519211
164_HC.png,32.49636830021595,33.48286349823865,20.402345797723854,23.342210399284138,0.015842011400823502
165_HC.png,33.55836612582529,34.731068503025575,20.09959980064191,22.6662749874943,3.102504905638482
166_HC.png,31.56478391358779,32.16257827505426,19.202222416881998,23.903163442437492,2.9984280376059678
167_HC.png,29.50925800811306,30.51389638072338,17.70214427599247,19.517982469105053,3.017036343090678
168_HC.png,32.153852348107975,30.871924173057877,17.866763373254642,23.07712956253606,3.016248846356342
169_HC.png,34.36570221070897,33.72195071556318,21.936550460293915,26.19124446566234,0.008245586780643565
170_HC.png,24.230238163687176,22.899867653100554,14.928236678978637,17.882762432872507,3.058129717658928
171_HC.png,42.76552677657467,41.27558068501308,26.895063136792682,30.266773982739526,2.932561139629474
172_HC.png,23.576188267510634,22.95129192902484,13.388955922798408,16.0976003225102,3.0013524547989836
173_HC.png,64.4822730728341,62.74963442839316,37.800691670591675,42.610378330356895,0.16261925741820668
174_HC.png,61.524030747356115,60.48277431653281,36.5482904767319,45.47847476033803,0.06011084146493738
175_HC.png,17.50236192775399,18.13793910748331,10.278998222715668,12.78691060076606,3.0897140092389406
176_HC.png,42.567342575060444,41.09748041279843,26.549542475075775,30.42800531972487,2.9903163152416954
177_HC.png,18.276659162798776,17.737523550387632,10.402487159577422,12.853630058683978,3.0854529514948137
178_HC.png,33.09858389863622,32.682929472804226,20.741849481493812,22.948630153551562,0.059630261562664974
179_HC.png,21.303462611717666,21.90482194096597,13.285929005249935,15.801314501725406,0.12226128981784716
180_HC.png,38.21274409623677,39.77490834921471,24.137896335377782,26.819175292058045,0.025223645486143326
181_HC.png,36.806103192800514,35.906502068708,22.21130157624001,27.708536291995323,0.03720896270366575
182_HC.png,28.46389045200935,28.738893132069677,18.18622913031007,21.32269758538361,3.049656071702514
183_HC.png,52.57043270417989,52.71005759388328,29.055073415911743,37.68891346871959,0.033261739768653396
184_HC.png,28.876255631200127,29.58776623089419,17.254918943406693,20.119814336298955,0.18031073640814393
185_HC.png,38.88339357554691,41.18444469478891,25.10776687080854,26.737692231568076,2.892207591212048
186_HC.png,54.84535204711252,54.19193535293411,33.369253948157684,39.69444934247481,3.056794142372253
187_HC.png,18.123916871552925,17.331858370735535,9.556214609948691,12.071276533370044,2.994039148129517
188_HC.png,30.051724824727636,30.33960171506021,19.23546416121942,22.038769911061976,3.0997312233631646
189_HC.png,31.835277226353043,32.963701550436944,20.11796952038446,23.98300831595362,2.9585088507623336
190_HC.png,32.01463165324538,33.044973663811284,19.99897385983168,24.290807102212508,0.17177896696093883
191_HC.png,43.44523543598657,44.71555588189831,26.040339251277924,32.073519865734156,3.0477061051523577
192_HC.png,75.24672903529301,70.02055733869682,43.35554841286248,50.05333324816272,0.20294922021522832
193_HC.png,75.24307880245483,74.5428766746269,49.469653197194816,54.13626168923926,3.130134136683618
194_HC.png,33.952105681139884,35.58985903375579,20.486631656823906,23.472738829264,0.1426459320720191
195_HC.png,30.83899308780272,30.570654462669378,18.842129911330705,22.531195728467534,3.0380132640489053
196_HC.png,67.51266680703512,71.74205014712686,40.39426940675541,48.71233608616348,2.946962449540186
197_HC.png,35.79522274966493,36.27501788770871,23.879311521540554,26.52635313906658,2.985205709109833
198_HC.png,40.307176731442695,43.107505044592344,23.310676584469928,29.997208879078332,2.8130089088186176
199_HC.png,33.84785449268983,33.872176732867686,21.20025837074011,24.92562829618184,2.9779320835406087
200_HC.png,52.885419516172334,55.325485225265425,33.06481332712674,38.522714573225535,2.8166696900530406
201_HC.png,36.97002039807722,37.35602954276062,22.616224235998853,27.20682864885932,3.0632605638150747
202_HC.png,41.48408176540162,43.93520595331208,27.924471352168656,29.795557693289254,2.6439612965164208
203_HC.png,64.56534639190666,75.71403451241217,31.737624573462597,40.22483237693294,3.09664541860809
204_HC.png,35.246025233327906,32.21052892531536,19.597590421353807,23.23736922981063,2.9758026199329812
205_HC.png,51.01146238029352,48.836477904294796,32.58485711515777,36.573019016602835,3.048857389691599
206_HC.png,47.297205778656846,46.64138639541861,27.5249631608883,35.4364538353635,0.1900212209538181
207_HC.png,32.503897977495406,34.31226416098361,19.836857714310117,22.962077436750818,3.128714139190388
208_HC.png,73.76863252428687,77.88361333545048,46.52243666540213,53.72191490077616,2.918574483900487
209_HC.png,27.778179571229142,27.642051692637114,17.112612755907286,19.224399447721623,2.8778342444927816
210_HC.png,48.98234181901501,48.846553015110295,30.37191954902533,35.61820867666577,3.0177593913266345
211_HC.png,74.21600178831649,77.68641190484954,45.68746476791119,49.6754517112734,3.1160255081767056
212_HC.png,23.629385771452476,23.823039021043527,13.51562571918149,15.977730812775519,3.000123139639803
213_HC.png,22.259413650141514,24.036254195402837,12.323900974395784,14.417358381732884,2.8238596923640364
214_HC.png,38.023360468135785,38.742849575318054,24.09100421493707,28.50912925433829,0.013133968764295324
215_HC.png,37.78362537603279,37.34533188287636,23.874520096635532,29.67343654710432,3.065260331477615
216_HC.png,29.155205673940586,29.91503890752169,18.030467657097947,20.617982729727153,0.1511027002450248
217_HC.png,24.168000309310322,23.2650290987169,14.840142172093236,17.550682213581144,3.1045030754043688
218_HC.png,38.71659275008142,39.71177615687872,24.08393779874595,29.561097087184617,3.0155518970990682
219_HC.png,23.324681069026735,23.645947253469057,14.044263049673054,18.010266951689452,3.08761756882883
220_HC.png,33.77920902977884,32.53400528415473,21.246491333908263,23.144019419262104,2.9045289723114087
221_HC.png,32.52833893913933,32.55084134141229,19.660399165770393,22.68763500648444,0.3422357410196806
222_HC.png,39.15102712758393,38.55135585140358,23.496881002996947,28.283192637252696,0.1231056616862136
223_HC.png,35.53880378225421,35.467273748533216,22.447861120886525,25.28322720151843,0.15230430188411176
224_HC.png,25.48761568504147,26.025164912783094,15.825390216312986,17.52844271366545,2.771790898311352
225_HC.png,28.797661827986072,29.999202617712392,17.195722258018474,20.732635819125125,0.0013582724931838585
226_HC.png,30.783891802939504,31.57487737301367,19.749718492330295,23.086174067644876,3.1254949100647003
227_HC.png,40.112486159871295,38.786173690830644,25.64628765312275,28.269048701385646,2.97696535606491
228_HC.png,38.611737123769764,36.79814491902257,22.897279839842717,25.707356037129227,0.15302786610752947
229_HC.png,31.20137114260078,30.69495366225375,19.670506023678282,23.488368690155,0.06780729795267151
230_HC.png,30.0677210645267,31.514038312419586,19.388540161197696,22.465285484555434,2.977305974368331
231_HC.png,68.99933043931462,74.97500004072025,43.77176093017151,50.635507299027374,3.096280565538749
232_HC.png,39.64476108459977,37.13716826373921,22.66829808957929,26.593976908429774,3.082835064143266
233_HC.png,33.87382446112701,33.79336028762022,20.7275390965239,25.46757847660788,3.0395973122652844
234_HC.png,20.09331484065558,20.256970094926057,13.172342534748054,14.89716840552396,3.10085720787205
235_HC.png,26.223476275508183,27.187383678465302,15.07441340942071,19.6064348516876,2.955958075070256
236_HC.png,35.78224543783692,36.873747607960766,21.71336654764935,25.525216138160914,0.008106800197593559
237_HC.png,38.641491585239386,37.929400013897165,24.637852923451938,28.750073455141358,3.0734775150210547
238_HC.png,37.05508618877221,34.55221871275137,22.825726975208166,25.59680862847302,0.014007344121408404
239_HC.png,49.843455453507005,51.120248438377516,32.63417926526249,34.96237820554618,0.12615387425802627
240_HC.png,27.485269636560478,28.822593379675613,16.859412027784174,20.511375852407486,0.05304854605058916
241_HC.png,77.23741929916594,75.36831926110143,46.69098067326003,51.92419735746792,2.6209872710567432
242_HC.png,33.46607336836913,34.87399055678494,21.993956752323903,26.321316971997934,3.1120360928637667
243_HC.png,44.899632739763845,45.06062341619068,28.312382341490736,33.143785438715355,2.9907330999522928
244_HC.png,80.86597880817475,80.46533750561001,49.03299973405096,56.80373235007077,2.98291672215291
245_HC.png,49.0788594773832,47.84262341934823,28.24709238776788,33.49382754913689,0.057266706095219645
246_HC.png,40.72479438415957,39.34078739483569,25.756453516971987,28.120792807876153,0.09302508240382207
247_HC.png,94.74794176023323,92.0246413941633,55.11764399679552,60.93989106323754,2.9746609227736642
248_HC.png,36.218438841003945,35.89404636135127,22.14443690025273,27.41637613938867,0.1389303646205462
249_HC.png,68.95574003561867,67.24082097398356,39.378739314601845,45.53537492033779,3.015721806776615
250_HC.png,36.816126998849676,35.839186138842834,22.895568505947097,27.67038340886483,0.03638840115992031
251_HC.png,42.76862785714749,41.064721959657405,24.232786982951332,28.856101580464465,0.0936533637168638
252_HC.png,33.528370187509964,34.11795863804989,20.017269095157683,23.75756647542424,3.097364472102411
253_HC.png,32.57967099542437,34.50471392385739,19.44547292951295,23.858236706226233,3.1104160919726715
254_HC.png,73.12368386437575,74.03032818608301,40.800838963197414,52.1150034333386,3.0857389749958886
255_HC.png,41.090322033652974,41.07495989177458,25.35368639220958,30.046875413384694,0.14266767012441686
256_HC.png,21.23197158864924,21.329332196987473,12.779686214942021,14.490636623503358,3.0844715766331197
257_HC.png,20.76649025372166,20.36561536211768,12.725720478077413,14.698029449792136,3.0344877713978584
258_HC.png,36.525633857357064,37.40404636806724,23.401044117211082,27.474976393676815,0.05030465372877769
259_HC.png,19.481732770138933,19.333200652132692,10.966899983118058,12.697763408344498,3.139326836134354
260_HC.png,34.825749850776816,34.850345093568116,22.163845540354018,24.079248023860057,0.26250577463353614
261_HC.png,38.96714206663338,39.87139952105756,22.848065435854725,28.427105177766176,0.009222620481701475
262_HC.png,20.287351909372035,19.94193337153491,12.807302471649914,14.058592711200502,0.11845606538380107
263_HC.png,71.92320740582232,77.76188866106561,44.29915287061095,56.596561775013285,0.012077836057970158
264_HC.png,92.07363426641531,89.72267605552094,56.95440250155267,65.18005885118981,2.9759773233004907
265_HC.png,100.25615425854218,107.95832886303704,54.00610903067594,67.78854025384483,0.026653170022054414
266_HC.png,32.696311263423254,32.48449717487896,20.341499168906253,23.06894509981008,2.85189505547541
267_HC.png,42.57544975976955,42.37625645503769,28.948998220448892,30.73455225991362,2.9940865523969205
268_HC.png,54.71098917991857,51.82951763760872,33.98918122750271,41.044516198415,3.008795723729646
269_HC.png,33.168347498619134,34.891609148355435,20.135598664448775,22.438932400366607,0.01108175867452358
270_HC.png,39.53326176414339,41.00957465760006,24.95353559634065,29.98501730713629,2.99767303143693
271_HC.png,37.73041222464878,38.41700021857801,24.193647776416892,28.772674359228127,3.082186318101723
272_HC.png,34.07548693708524,35.710785681092034,20.155320718877693,25.33661177085044,3.0617785146684455
273_HC.png,32.50924067696816,34.391967006400115,19.54178859627228,20.897127283936232,2.9336522367280793
274_HC.png,45.41140792996872,45.811856970218955,27.41406223343236,32.39517550499074,3.0580956291969748
275_HC.png,34.49662698718204,34.04987202545827,20.339630634954037,24.029082621626348,3.0544513595613103
276_HC.png,36.669776669114675,40.50339146561601,21.290229278650646,25.50332354848661,0.019339950737561087
277_HC.png,32.250573154800676,31.389553231558157,18.990040629543973,23.147206439779833,3.04223730385388
278_HC.png,23.775024384129296,24.104895695862577,14.979640425662625,17.295306498692057,3.0472546993475893
279_HC.png,28.468759515838354,28.644674414582482,15.861730077239361,19.363794626501793,2.8002057618780616
280_HC.png,72.09273185126875,77.88707767444022,44.32950258864496,56.79213809957328,0.007600275800787545
281_HC.png,48.42057700429202,47.72974687536558,29.752385266660955,35.819593483851754,0.08267830209470071
282_HC.png,40.983838675541605,41.92286395719805,25.35145815445551,28.867212622857597,3.0413217090711107
283_HC.png,67.10849773445547,73.78443618193704,41.71066245346536,44.6878239760115,3.076926574948816
284_HC.png,36.43434442255311,37.806607516108585,20.514776149066897,25.144603504291712,0.005191424228418906
285_HC.png,33.6167403606127,33.169363810417394,20.640734918417415,22.63957453587838,2.8458997472294234
286_HC.png,50.340950446789904,52.052614753884754,31.648102956662438,34.99398184616739,0.10729752860728835
287_HC.png,19.183975365308807,19.475609537626454,10.2911819391037,13.243403335767386,0.26693031717908017
288_HC.png,24.468369020172286,25.20282549283755,14.37976458783685,17.344070062022293,0.3492679177465757
289_HC.png,58.110279600636154,55.10858227656318,35.721165077343194,42.89540655616221,0.24587003927873355
290_HC.png,68.70597973447914,70.29326027256698,38.14118313069098,43.519441786423506,2.7920269278543195
